ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.065,high,JAMBI,2021,default_fallback,seasonal_estimate,6504.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.004,high,SUMATERA SELATAN,2021,default_fallback,seasonal_estimate,402.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.019,high,LAMPUNG,2021,default_fallback,seasonal_estimate,1923.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.178,high,JAWA BARAT,2021,default_fallback,seasonal_estimate,23095.0,130000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.324,high,JAWA TENGAH,2021,default_fallback,seasonal_estimate,51769.0,160000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.082,high,DAERAH ISTIMEWA YOGYAKARTA,2021,default_fallback,seasonal_estimate,8151.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.369,high,JAWA TIMUR,2021,default_fallback,seasonal_estimate,73746.0,200000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.004,high,BANTEN,2021,default_fallback,seasonal_estimate,386.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.03,high,BALI,2021,default_fallback,seasonal_estimate,2956.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.243,high,NUSA TENGGARA BARAT,2021,default_fallback,seasonal_estimate,19412.0,80000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.023,high,NUSA TENGGARA TIMUR,2021,default_fallback,seasonal_estimate,2293.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.003,high,KALIMANTAN BARAT,2021,default_fallback,seasonal_estimate,252.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.009,high,KALIMANTAN SELATAN,2021,default_fallback,seasonal_estimate,852.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,KALIMANTAN TIMUR,2021,default_fallback,seasonal_estimate,115.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.028,high,SULAWESI UTARA,2021,default_fallback,seasonal_estimate,2812.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.042,high,SULAWESI TENGAH,2021,default_fallback,seasonal_estimate,4230.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.047,high,SULAWESI SELATAN,2021,default_fallback,seasonal_estimate,4672.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.006,high,SULAWESI TENGGARA,2021,default_fallback,seasonal_estimate,574.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.006,high,GORONTALO,2021,default_fallback,seasonal_estimate,577.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.086,high,SULAWESI BARAT,2021,default_fallback,seasonal_estimate,8633.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,PAPUA,2021,default_fallback,seasonal_estimate,70.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,2.637,low,"305,601.00",2021,default_fallback,seasonal_estimate,263696.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.018,high,ACEH,2022,default_fallback,seasonal_estimate,1786.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.085,high,SUMATERA UTARA,2022,default_fallback,seasonal_estimate,8494.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.003,high,RIAU,2022,default_fallback,seasonal_estimate,254.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.058,high,JAMBI,2022,default_fallback,seasonal_estimate,5801.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.021,high,LAMPUNG,2022,default_fallback,seasonal_estimate,2060.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.375,high,JAWA BARAT,2022,default_fallback,seasonal_estimate,48781.0,130000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.396,high,JAWA TENGAH,2022,default_fallback,seasonal_estimate,63315.0,160000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.07,high,DAERAH ISTIMEWA YOGYAKARTA,2022,default_fallback,seasonal_estimate,6959.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.326,high,JAWA TIMUR,2022,default_fallback,seasonal_estimate,65164.0,200000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.024,high,BANTEN,2022,default_fallback,seasonal_estimate,2374.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.039,high,BALI,2022,default_fallback,seasonal_estimate,3934.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.207,high,NUSA TENGGARA BARAT,2022,default_fallback,seasonal_estimate,16547.0,80000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.015,high,NUSA TENGGARA TIMUR,2022,default_fallback,seasonal_estimate,1485.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.002,high,KALIMANTAN BARAT,2022,default_fallback,seasonal_estimate,206.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.125,high,KALIMANTAN SELATAN,2022,default_fallback,seasonal_estimate,12467.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,KALIMANTAN TIMUR,2022,default_fallback,seasonal_estimate,63.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.084,high,SULAWESI TENGAH,2022,default_fallback,seasonal_estimate,8365.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.043,high,SULAWESI SELATAN,2022,default_fallback,seasonal_estimate,4299.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.093,high,SULAWESI TENGGARA,2022,default_fallback,seasonal_estimate,9339.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.017,high,GORONTALO,2022,default_fallback,seasonal_estimate,1694.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,SULAWESI BARAT,2022,default_fallback,seasonal_estimate,118.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,MALUKU,2022,default_fallback,seasonal_estimate,53.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,3.491,low,"305,601.00",2022,default_fallback,seasonal_estimate,349099.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.116,high,ACEH,2023,default_fallback,seasonal_estimate,11604.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.16,high,SUMATERA UTARA,2023,default_fallback,seasonal_estimate,15993.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.004,high,RIAU,2023,default_fallback,seasonal_estimate,364.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.045,high,JAMBI,2023,default_fallback,seasonal_estimate,4512.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.002,high,SUMATERA SELATAN,2023,default_fallback,seasonal_estimate,210.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.01,high,BENGKULU,2023,default_fallback,seasonal_estimate,999.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.074,high,LAMPUNG,2023,default_fallback,seasonal_estimate,7412.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.297,high,JAWA BARAT,2023,default_fallback,seasonal_estimate,38546.0,130000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.508,high,JAWA TENGAH,2023,default_fallback,seasonal_estimate,81315.0,160000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.101,high,DAERAH ISTIMEWA YOGYAKARTA,2023,default_fallback,seasonal_estimate,10103.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.5,high,JAWA TIMUR,2023,default_fallback,seasonal_estimate,100006.0,200000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.081,high,BANTEN,2023,default_fallback,seasonal_estimate,8073.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.052,high,BALI,2023,default_fallback,seasonal_estimate,5158.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.381,high,NUSA TENGGARA BARAT,2023,default_fallback,seasonal_estimate,30494.0,80000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.025,high,NUSA TENGGARA TIMUR,2023,default_fallback,seasonal_estimate,2503.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,KALIMANTAN BARAT,2023,default_fallback,seasonal_estimate,109.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.002,high,KALIMANTAN TENGAH,2023,default_fallback,seasonal_estimate,181.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.039,high,KALIMANTAN SELATAN,2023,default_fallback,seasonal_estimate,3929.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.002,high,KALIMANTAN UTARA,2023,default_fallback,seasonal_estimate,200.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.077,high,SULAWESI UTARA,2023,default_fallback,seasonal_estimate,7729.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.093,high,SULAWESI TENGAH,2023,default_fallback,seasonal_estimate,9317.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.04,high,SULAWESI SELATAN,2023,default_fallback,seasonal_estimate,4025.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.035,high,SULAWESI TENGGARA,2023,default_fallback,seasonal_estimate,3549.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.024,high,GORONTALO,2023,default_fallback,seasonal_estimate,2412.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,SULAWESI BARAT,2023,default_fallback,seasonal_estimate,65.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,MALUKU,2023,default_fallback,seasonal_estimate,135.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,PAPUA,2023,default_fallback,seasonal_estimate,75.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,2.302,low,"305,601.00",2023,default_fallback,seasonal_estimate,230209.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.071,high,ACEH,2024,default_fallback,seasonal_estimate,7101.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.138,high,SUMATERA UTARA,2024,default_fallback,seasonal_estimate,13760.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.002,high,RIAU,2024,default_fallback,seasonal_estimate,219.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.009,high,JAMBI,2024,default_fallback,seasonal_estimate,866.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.009,high,SUMATERA SELATAN,2024,default_fallback,seasonal_estimate,882.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.009,high,BENGKULU,2024,default_fallback,seasonal_estimate,908.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.057,high,LAMPUNG,2024,default_fallback,seasonal_estimate,5697.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.101,high,JAWA BARAT,2024,default_fallback,seasonal_estimate,13154.0,130000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.443,high,JAWA TENGAH,2024,default_fallback,seasonal_estimate,70905.0,160000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.036,high,DAERAH ISTIMEWA YOGYAKARTA,2024,default_fallback,seasonal_estimate,3587.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.334,high,JAWA TIMUR,2024,default_fallback,seasonal_estimate,66857.0,200000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.016,high,BANTEN,2024,default_fallback,seasonal_estimate,1591.0,100000.0
0.53,150.0,27.0,185.0,2.0,kedelai,88,0.016,high,BALI,2024,default_fallback,seasonal_estimate,1605.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.126,high,NUSA TENGGARA BARAT,2024,default_fallback,seasonal_estimate,10064.0,80000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.071,high,NUSA TENGGARA TIMUR,2024,default_fallback,seasonal_estimate,7127.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,KALIMANTAN SELATAN,2024,default_fallback,seasonal_estimate,126.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.084,high,SULAWESI UTARA,2024,default_fallback,seasonal_estimate,8381.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.066,high,SULAWESI TENGAH,2024,default_fallback,seasonal_estimate,6586.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.036,high,SULAWESI SELATAN,2024,default_fallback,seasonal_estimate,3643.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.006,high,SULAWESI TENGGARA,2024,default_fallback,seasonal_estimate,585.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.05,high,GORONTALO,2024,default_fallback,seasonal_estimate,5044.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.011,high,SULAWESI BARAT,2024,default_fallback,seasonal_estimate,1110.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.002,high,MALUKU,2024,default_fallback,seasonal_estimate,222.0,100000.0
0.48,150.0,27.0,185.0,2.0,kedelai,88,0.001,high,MALUKU UTARA,2024,default_fallback,seasonal_estimate,58.0,100000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.031,high,ACEH,2020,default_fallback,seasonal_estimate,6297.58,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,13.547,medium,SUMATERA UTARA,2020,default_fallback,seasonal_estimate,1083732.68,80000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.753,high,SUMATERA BARAT,2020,default_fallback,seasonal_estimate,150689.85,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.712,high,RIAU,2020,default_fallback,seasonal_estimate,142398.33,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.217,high,JAMBI,2020,default_fallback,seasonal_estimate,43457.6,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.158,high,BENGKULU,2020,default_fallback,seasonal_estimate,31506.78,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,17.718,low,LAMPUNG,2020,default_fallback,seasonal_estimate,5846981.32,330000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.714,high,KEPULAUAN BANGKA BELITUNG,2020,default_fallback,seasonal_estimate,142899.44,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.086,high,KEPULAUAN RIAU,2020,default_fallback,seasonal_estimate,17275.14,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,14.587,medium,JAWA BARAT,2020,default_fallback,seasonal_estimate,1458674.61,100000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,20.024,low,JAWA TENGAH,2020,default_fallback,seasonal_estimate,3404061.64,170000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,4.817,high,DAERAH ISTIMEWA YOGYAKARTA,2020,default_fallback,seasonal_estimate,963394.83,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,8.814,high,JAWA TIMUR,2020,default_fallback,seasonal_estimate,1674571.69,190000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,0.298,high,BANTEN,2020,default_fallback,seasonal_estimate,59542.85,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,0.38,high,BALI,2020,default_fallback,seasonal_estimate,76028.05,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.198,high,NUSA TENGGARA BARAT,2020,default_fallback,seasonal_estimate,39644.64,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,2.928,high,NUSA TENGGARA TIMUR,2020,default_fallback,seasonal_estimate,585599.1,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.942,high,KALIMANTAN BARAT,2020,default_fallback,seasonal_estimate,188328.24,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.336,high,KALIMANTAN TENGAH,2020,default_fallback,seasonal_estimate,67121.95,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.268,high,KALIMANTAN SELATAN,2020,default_fallback,seasonal_estimate,53642.07,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.355,high,KALIMANTAN TIMUR,2020,default_fallback,seasonal_estimate,70974.33,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.142,high,KALIMANTAN UTARA,2020,default_fallback,seasonal_estimate,28371.6,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.297,high,SULAWESI UTARA,2020,default_fallback,seasonal_estimate,59317.28,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.201,high,SULAWESI TENGAH,2020,default_fallback,seasonal_estimate,40266.5,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,1.395,high,SULAWESI SELATAN,2020,default_fallback,seasonal_estimate,278925.48,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.814,high,SULAWESI TENGGARA,2020,default_fallback,seasonal_estimate,162821.86,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.009,high,GORONTALO,2020,default_fallback,seasonal_estimate,1786.72,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.161,high,MALUKU UTARA,2020,default_fallback,seasonal_estimate,32200.79,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.198,high,PAPUA,2020,default_fallback,seasonal_estimate,39646.46,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,78.655,low,"16,750,159.37",2020,default_fallback,seasonal_estimate,15730971.0,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.038,high,ACEH,2021,default_fallback,seasonal_estimate,7548.96,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,13.287,medium,SUMATERA UTARA,2021,default_fallback,seasonal_estimate,1062951.86,80000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.709,high,SUMATERA BARAT,2021,default_fallback,seasonal_estimate,141837.59,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.507,high,RIAU,2021,default_fallback,seasonal_estimate,101477.45,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.173,high,JAMBI,2021,default_fallback,seasonal_estimate,34573.62,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.147,high,BENGKULU,2021,default_fallback,seasonal_estimate,29426.57,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,18.772,low,LAMPUNG,2021,default_fallback,seasonal_estimate,6194601.11,330000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.526,high,KEPULAUAN BANGKA BELITUNG,2021,default_fallback,seasonal_estimate,105162.72,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.079,high,KEPULAUAN RIAU,2021,default_fallback,seasonal_estimate,15808.37,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,15.805,medium,JAWA BARAT,2021,default_fallback,seasonal_estimate,1580521.29,100000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,16.818,low,JAWA TENGAH,2021,default_fallback,seasonal_estimate,2859001.33,170000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,4.346,high,DAERAH ISTIMEWA YOGYAKARTA,2021,default_fallback,seasonal_estimate,869132.59,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,10.477,high,JAWA TIMUR,2021,default_fallback,seasonal_estimate,1990572.48,190000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,0.37,high,BANTEN,2021,default_fallback,seasonal_estimate,73932.06,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,0.528,high,BALI,2021,default_fallback,seasonal_estimate,105548.18,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.319,high,NUSA TENGGARA BARAT,2021,default_fallback,seasonal_estimate,63743.08,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,3.379,high,NUSA TENGGARA TIMUR,2021,default_fallback,seasonal_estimate,675833.6,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,1.128,high,KALIMANTAN BARAT,2021,default_fallback,seasonal_estimate,225622.07,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.325,high,KALIMANTAN TENGAH,2021,default_fallback,seasonal_estimate,64998.03,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.228,high,KALIMANTAN SELATAN,2021,default_fallback,seasonal_estimate,45505.84,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.312,high,KALIMANTAN TIMUR,2021,default_fallback,seasonal_estimate,62453.86,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.123,high,KALIMANTAN UTARA,2021,default_fallback,seasonal_estimate,24623.69,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.287,high,SULAWESI UTARA,2021,default_fallback,seasonal_estimate,57351.24,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.198,high,SULAWESI TENGAH,2021,default_fallback,seasonal_estimate,39694.47,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,1.838,high,SULAWESI SELATAN,2021,default_fallback,seasonal_estimate,367629.71,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.688,high,SULAWESI TENGGARA,2021,default_fallback,seasonal_estimate,137657.36,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.011,high,GORONTALO,2021,default_fallback,seasonal_estimate,2206.7,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.281,high,MALUKU UTARA,2021,default_fallback,seasonal_estimate,56135.08,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.038,high,PAPUA,2021,default_fallback,seasonal_estimate,7564.89,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,74.757,low,"16,750,159.37",2021,default_fallback,seasonal_estimate,14951350.0,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.043,high,ACEH,2022,default_fallback,seasonal_estimate,8586.66,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,11.896,high,SUMATERA UTARA,2022,default_fallback,seasonal_estimate,951665.99,80000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.586,high,SUMATERA BARAT,2022,default_fallback,seasonal_estimate,117226.57,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.317,high,RIAU,2022,default_fallback,seasonal_estimate,63400.57,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.173,high,JAMBI,2022,default_fallback,seasonal_estimate,34573.62,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.149,high,BENGKULU,2022,default_fallback,seasonal_estimate,29851.05,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,22.342,low,LAMPUNG,2022,default_fallback,seasonal_estimate,7372785.87,330000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.435,high,KEPULAUAN BANGKA BELITUNG,2022,default_fallback,seasonal_estimate,86993.97,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.075,high,KEPULAUAN RIAU,2022,default_fallback,seasonal_estimate,15063.75,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,15.11,medium,JAWA BARAT,2022,default_fallback,seasonal_estimate,1510968.3,100000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,16.171,medium,JAWA TENGAH,2022,default_fallback,seasonal_estimate,2749004.1,170000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,4.621,high,DAERAH ISTIMEWA YOGYAKARTA,2022,default_fallback,seasonal_estimate,924289.33,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,8.828,high,JAWA TIMUR,2022,default_fallback,seasonal_estimate,1677383.96,190000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,0.374,high,BANTEN,2022,default_fallback,seasonal_estimate,74704.73,200000.0
0.57,150.0,27.0,185.0,2.0,ubi_kayu,270,0.927,high,BALI,2022,default_fallback,seasonal_estimate,185342.65,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.192,high,NUSA TENGGARA BARAT,2022,default_fallback,seasonal_estimate,38319.3,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,2.871,high,NUSA TENGGARA TIMUR,2022,default_fallback,seasonal_estimate,574104.2,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.842,high,KALIMANTAN BARAT,2022,default_fallback,seasonal_estimate,168376.65,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.267,high,KALIMANTAN TENGAH,2022,default_fallback,seasonal_estimate,53375.19,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.168,high,KALIMANTAN SELATAN,2022,default_fallback,seasonal_estimate,33513.89,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.267,high,KALIMANTAN TIMUR,2022,default_fallback,seasonal_estimate,53322.15,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.135,high,KALIMANTAN UTARA,2022,default_fallback,seasonal_estimate,26930.33,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.195,high,SULAWESI UTARA,2022,default_fallback,seasonal_estimate,38952.18,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.184,high,SULAWESI TENGAH,2022,default_fallback,seasonal_estimate,36883.08,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,1.727,high,SULAWESI SELATAN,2022,default_fallback,seasonal_estimate,345499.39,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.636,high,SULAWESI TENGGARA,2022,default_fallback,seasonal_estimate,127140.94,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.015,high,GORONTALO,2022,default_fallback,seasonal_estimate,2966.15,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.245,high,MALUKU UTARA,2022,default_fallback,seasonal_estimate,48986.06,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,1.17,high,PAPUA,2022,default_fallback,seasonal_estimate,234039.46,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,83.821,low,"16,750,159.37",2022,default_fallback,seasonal_estimate,16764227.0,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.18,high,ACEH,2023,default_fallback,seasonal_estimate,36087.0,200000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,13.746,medium,SUMATERA UTARA,2023,default_fallback,seasonal_estimate,1099641.0,80000.0
0.52,150.0,27.0,185.0,2.0,ubi_kayu,270,0.66,high,SUMATERA BARAT,2023,default_fallback,seasonal_estimate,131981.0,200000.0
